Az_deg,El_deg,Gain_dBi,Gain_linear
70,80,-10.2569852594102,0.0942543654704551
70,85,-11.3542091581401,0.0732114627721273
70,90,-11.7031081374923,0.0675599292737588
75,-90,-12.4798446578063,0.0564957182326359
75,-85,-11.1212816958134,0.0772452584190513
75,-80,-8.94041817431103,0.127631590874136
75,-75,-6.88484757646989,0.204887395764552
75,-70,-5.16640161955276,0.304340561851699
75,-65,-3.76824590670085,0.419928556749809
75,-60,-2.63713617474711,0.544861827264926
75,-55,-1.72422458074,0.672322339453733
75,-50,-0.990402167031262,0.796085627579237
75,-45,-0.404911946360435,0.910979922287498
75,-40,0.0566771444607655,1.01313592285035
75,-35,0.414024660480803,1.10002477374326
75,-30,0.683044769643633,1.17031959595318
75,-25,0.876538264035663,1.2236404537732
75,-20,1.00457131778543,1.26025123521903
75,-15,1.0747150709059,1.28077106378631
75,-10,1.09223016165585,1.28594684174152
75,-5,1.06025144300539,1.27651271279007
75,0,0.980001091791037,1.25314148997385
75,5,0.85103493232212,1.21647585470575
75,10,0.671509264003279,1.16721517823174
75,15,0.438444945640734,1.10622761221902
75,20,0.147961235311624,1.03465634056285
75,25,-0.204548234471696,0.953992974755149
75,30,-0.624323282381151,0.866099268425683
75,35,-1.11725227614238,0.773169604583837
75,40,-1.69001292047742,0.677639491596394
75,45,-2.35034266004237,0.582057291411476
75,50,-3.10740162108049,0.48894480696752
75,55,-3.97208177028174,0.400674610088155
75,60,-4.95683070756561,0.319386775078473
75,65,-6.07380761495353,0.246955804579795
75,70,-7.32820862417463,0.185003156176192
75,75,-8.69870034504305,0.134936662906384
75,80,-10.088180620009,0.0979900406882005
75,85,-11.2357147760596,0.075236489330878
75,90,-11.7031081374923,0.0675599292737588
80,-90,-12.4798446578063,0.0564957182326359
80,-85,-11.5671039426894,0.069709120873835
80,-80,-9.74359034128572,0.106081820914477
80,-75,-7.85820184833223,0.163749436880433
80,-70,-6.20359890910729,0.239684587890811
80,-65,-4.81539644057487,0.329959286593324
80,-60,-3.66449288014502,0.430081450734082
80,-55,-2.71355025461822,0.535358835403893
80,-50,-1.92977552873784,0.641242719268001
80,-45,-1.2865416428535,0.743611051688254
80,-40,-0.762564658388114,0.838964402849413
80,-35,-0.340814455772845,0.924524776581628
80,-30,-0.00763434912352462,0.998243670306637
